d_codigo,d_asenta,d_tipo_asenta,D_mnpio,d_estado,d_ciudad,id_asenta_cpcons
83173,Las Cuevitas,Colonia,Hermosillo,Sonora,Hermosillo,335
83173,Humberto Gutiérrez Corona,Colonia,Hermosillo,Sonora,Hermosillo,356
83173,Cajeme,Colonia,Hermosillo,Sonora,Hermosillo,357
83173,Tarento,Fraccionamiento,Hermosillo,Sonora,Hermosillo,382
83173,Capadocia,Fraccionamiento,Hermosillo,Sonora,Hermosillo,384
83173,Las Cuevas,Colonia,Hermosillo,Sonora,Hermosillo,389
83173,Villas del Colorado,Colonia,Hermosillo,Sonora,Hermosillo,390
83173,La Antorcha Campesina,Colonia,Hermosillo,Sonora,Hermosillo,7793
83174,Sonacer,Colonia,Hermosillo,Sonora,Hermosillo,100
83174,San Isidro,Colonia,Hermosillo,Sonora,Hermosillo,568
83174,Rancho Bonito Residencial,Colonia,Hermosillo,Sonora,Hermosillo,1657
83174,Parque Industrial Labor,Zona industrial,Hermosillo,Sonora,Hermosillo,2187
83174,El Llanito,Colonia,Hermosillo,Sonora,Hermosillo,2766
83175,Jerez del Valle,Colonia,Hermosillo,Sonora,Hermosillo,101
83175,Topacio Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,133
83175,Murano Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,216
83175,Parque Industrial Latitud,Zona industrial,Hermosillo,Sonora,Hermosillo,229
83175,Kinetec,Zona industrial,Hermosillo,Sonora,Hermosillo,377
83175,Hacienda del Sol,Fraccionamiento,Hermosillo,Sonora,Hermosillo,476
83175,Valle Dorado,Fraccionamiento,Hermosillo,Sonora,Hermosillo,585
83175,Nuevo Sahuaro,Colonia,Hermosillo,Sonora,Hermosillo,1654
83175,Casa Bonita,Fraccionamiento,Hermosillo,Sonora,Hermosillo,1656
83175,Villa Mercedes,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2269
83175,Los Arroyos,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2941
83175,La Choya,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2942
83175,Río de Plata,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2943
83175,Casa Bonita II,Fraccionamiento,Hermosillo,Sonora,Hermosillo,3141
83175,El Esplendor,Fraccionamiento,Hermosillo,Sonora,Hermosillo,3142
83175,La Choya II Sección,Fraccionamiento,Hermosillo,Sonora,Hermosillo,3147
83176,Parque Industrial,Zona industrial,Hermosillo,Sonora,Hermosillo,3288
83177,Stanza Solare Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,219
83177,Las Veredas,Fraccionamiento,Hermosillo,Sonora,Hermosillo,227
83177,California,Fraccionamiento,Hermosillo,Sonora,Hermosillo,241
83177,Salamanca Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,263
83177,Santa Martha,Fraccionamiento,Hermosillo,Sonora,Hermosillo,290
83177,Alcázar,Fraccionamiento,Hermosillo,Sonora,Hermosillo,363
83177,Luis Donaldo Colosio,Colonia,Hermosillo,Sonora,Hermosillo,519
83177,San Bosco,Fraccionamiento,Hermosillo,Sonora,Hermosillo,565
83177,San Francisco,Fraccionamiento,Hermosillo,Sonora,Hermosillo,567
83177,Puerta Real Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2272
83177,Benei Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2737
83177,Palma Dorada Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2740
83177,San Juan Bosco II,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2763
83177,Misión de los Lirios,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2775
83177,San Marcos,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2851
83177,Los Apaches,Ranchería,Hermosillo,Sonora,,7083
83177,Acacia Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,7797
83178,Camino Real,Colonia,Hermosillo,Sonora,Hermosillo,102
83178,Misión,Colonia,Hermosillo,Sonora,Hermosillo,103
83178,Bosco Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,320
83178,Sahuaro,Colonia,Hermosillo,Sonora,Hermosillo,563
83178,Bella Vista,Fraccionamiento,Hermosillo,Sonora,Hermosillo,601
83178,Buena Vista,Fraccionamiento,Hermosillo,Sonora,Hermosillo,1672
83178,Buenaventura,Fraccionamiento,Hermosillo,Sonora,Hermosillo,1674
83178,Camino Real Norte,Colonia,Hermosillo,Sonora,Hermosillo,1676
83178,Sahuaro Final,Colonia,Hermosillo,Sonora,Hermosillo,2191
83179,Unión de Ladrilleros,Colonia,Hermosillo,Sonora,Hermosillo,104
83179,Buenos Aires,Fraccionamiento,Hermosillo,Sonora,Hermosillo,437
83179,Dunas,Fraccionamiento,Hermosillo,Sonora,Hermosillo,466
83179,Del Bosque,Fraccionamiento,Hermosillo,Sonora,Hermosillo,556
83179,Floresta Villa Ceiba,Fraccionamiento,Hermosillo,Sonora,Hermosillo,1665
83179,Sol Aguilar,Colonia,Hermosillo,Sonora,Hermosillo,1667
83179,FONAPO,Colonia,Hermosillo,Sonora,Hermosillo,1679
83179,Floresta Villa Fresnos,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2192
83179,Condominio San Pablo,Colonia,Hermosillo,Sonora,Hermosillo,2193
83179,Ampliación Ladrilleras,Colonia,Hermosillo,Sonora,Hermosillo,2284
83179,El Mirador (Invasión),Colonia,Hermosillo,Sonora,Hermosillo,2293
83179,El Chaparral (Invasión),Colonia,Hermosillo,Sonora,Hermosillo,2294
83179,Villa Sauces,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2966
83179,Dunas II,Fraccionamiento,Hermosillo,Sonora,Hermosillo,3233
83179,Floresta Villa Ciruelos,Fraccionamiento,Hermosillo,Sonora,Hermosillo,3237
83179,Floresta Villa Cipreces,Fraccionamiento,Hermosillo,Sonora,Hermosillo,3273
83179,Floresta Villa Almendras,Fraccionamiento,Hermosillo,Sonora,Hermosillo,3308
83179,Oasis Lantana,Fraccionamiento,Hermosillo,Sonora,Hermosillo,3368
83180,Balderrama,Colonia,Hermosillo,Sonora,Hermosillo,105
83180,Olivares,Colonia,Hermosillo,Sonora,Hermosillo,106
83188,Pimentel,Colonia,Hermosillo,Sonora,Hermosillo,108
83190,Modelo,Colonia,Hermosillo,Sonora,Hermosillo,109
83190,San Benito,Colonia,Hermosillo,Sonora,Hermosillo,110
83200,Rincón de La Herradura,Colonia,Hermosillo,Sonora,Hermosillo,113
83200,Racquet Club I Sección Sur,Colonia,Hermosillo,Sonora,Hermosillo,114
83200,Valle Verde,Colonia,Hermosillo,Sonora,Hermosillo,115
83200,Villa Satélite,Colonia,Hermosillo,Sonora,Hermosillo,116
83200,Racquet Club II Sección Norte,Colonia,Hermosillo,Sonora,Hermosillo,3230
83200,Plaza de Las Franquicias,Zona comercial,Hermosillo,Sonora,Hermosillo,3248
83204,Alameda,Colonia,Hermosillo,Sonora,Hermosillo,117
83204,Torreón,Colonia,Hermosillo,Sonora,Hermosillo,118
83204,Los Canarios,Colonia,Hermosillo,Sonora,Hermosillo,2777
83205,Valle Grande,Colonia,Hermosillo,Sonora,Hermosillo,119
83206,Valle del Sol,Colonia,Hermosillo,Sonora,Hermosillo,120
83207,Valle Escondido,Colonia,Hermosillo,Sonora,Hermosillo,121
83208,La Huerta,Colonia,Hermosillo,Sonora,Hermosillo,122
83209,Valle Hermoso,Colonia,Hermosillo,Sonora,Hermosillo,123
83210,El Llano,Colonia,Hermosillo,Sonora,Hermosillo,124
83210,Siena Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,233
83210,Parque Industrial Dynatech,Zona industrial,Hermosillo,Sonora,Hermosillo,2189
83214,Quinta Emilia,Colonia,Hermosillo,Sonora,Hermosillo,552
83220,La Manga,Colonia,Hermosillo,Sonora,Hermosillo,126
83220,Real de Sevilla Club Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,242
83220,La Coruña Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,264
83220,La Coruña Residencial Almar,Fraccionamiento,Hermosillo,Sonora,Hermosillo,337
83220,La Coruña Residencial Portonovo,Fraccionamiento,Hermosillo,Sonora,Hermosillo,353
83220,Valle de Napa,Fraccionamiento,Hermosillo,Sonora,Hermosillo,386
83220,Vivento,Fraccionamiento,Hermosillo,Sonora,Hermosillo,396
83220,Brianzas,Fraccionamiento,Hermosillo,Sonora,Hermosillo,403
83220,Real del Llano,Colonia,Hermosillo,Sonora,Hermosillo,2186
83220,Villas del Mediterráneo Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,3191
83220,Campo Grande Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,3278
83220,Cuadra los Locos,Ranchería,Hermosillo,Sonora,,6324
83220,Francisco Javier Fiel,Ranchería,Hermosillo,Sonora,,6716
83220,Los Castillo,Ranchería,Hermosillo,Sonora,,7088
83223,Obispos Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2182
83223,San Andrés Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2951
83224,Real de Castilla,Fraccionamiento,Hermosillo,Sonora,Hermosillo,257
83224,Privada Dalí,Fraccionamiento,Hermosillo,Sonora,Hermosillo,268
83224,La Encantada Privada Alebrijes,Fraccionamiento,Hermosillo,Sonora,Hermosillo,280
83224,Villa de Parras Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2178
83224,Real de Montejo,Colonia,Hermosillo,Sonora,Hermosillo,2180
83224,Obispos Residencial II,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2181
83224,Real de Quiroga,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2457
83224,Salvatierra Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2712
83224,Parque Versalles,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2714
83224,Paseo de las Misiones Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2852
83224,Compostela Residencial,Colonia,Hermosillo,Sonora,Hermosillo,2867
83224,La Encantada Privada Tesoros,Fraccionamiento,Hermosillo,Sonora,Hermosillo,3192
83224,La Encantada Privada Azulejos,Fraccionamiento,Hermosillo,Sonora,Hermosillo,3193
83224,La Encantada Privada Leyendas,Fraccionamiento,Hermosillo,Sonora,Hermosillo,3194
83224,La Rioja,Fraccionamiento,Hermosillo,Sonora,Hermosillo,3198
83224,El Conquistador Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,3276
83224,Los Santos Residencial,Colonia,Hermosillo,Sonora,Hermosillo,7799
83225,Alcinos,Fraccionamiento,Hermosillo,Sonora,Hermosillo,391
83225,Cuadra América,Ranchería,Hermosillo,Sonora,,6321
83225,El Chino,Ranchería,Hermosillo,Sonora,,6442
83225,Electro Sistemas Mexicanos,Equipamiento,Hermosillo,Sonora,,6673
83225,Familia Huerta,Ranchería,Hermosillo,Sonora,,6694
83225,Familia Madrid,Ranchería,Hermosillo,Sonora,,6695
83225,Grúas Cajeme,Ranchería,Hermosillo,Sonora,,6730
83225,La Reyna,Ranchería,Hermosillo,Sonora,,6967
83225,Campo Abierto (Luis Medina Ramonet),Ranchería,Hermosillo,Sonora,,7038
83225,Santa Anita,Ranchería,Hermosillo,Sonora,,7590
83229,Hermosillo (General Ignacio Pesqueira García),Aeropuerto,Hermosillo,Sonora,Hermosillo,127
83230,Altozano,Fraccionamiento,Hermosillo,Sonora,Hermosillo,265
83230,Basalto,Fraccionamiento,Hermosillo,Sonora,Hermosillo,276
83240,Fuentes del Mezquital,Colonia,Hermosillo,Sonora,Hermosillo,129
83240,Las Quintas,Colonia,Hermosillo,Sonora,Hermosillo,131
83240,Tejares,Condominio,Hermosillo,Sonora,Hermosillo,309
83240,Cerrada de Minas,Fraccionamiento,Hermosillo,Sonora,Hermosillo,336
83240,Alcalá Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,426
83240,Valle Bonito,Colonia,Hermosillo,Sonora,Hermosillo,453
83240,Villa Sol,Colonia,Hermosillo,Sonora,Hermosillo,596
83240,Villa Florencia,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2174
83240,Valle del Lago Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2713
83240,Portal del Lago,Fraccionamiento,Hermosillo,Sonora,Hermosillo,3369
83243,Corceles Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,89
83243,Alta Riviera Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,174
83243,Castello Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,196
83243,Rivello Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,211
83243,El Secreto,Fraccionamiento,Hermosillo,Sonora,Hermosillo,254
83243,Bonaterra Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,275
83243,Rivello III,Fraccionamiento,Hermosillo,Sonora,Hermosillo,300
83243,Rosetta,Fraccionamiento,Hermosillo,Sonora,Hermosillo,388
83243,Ocotillo,Fraccionamiento,Hermosillo,Sonora,Hermosillo,394
83243,Alvento,Fraccionamiento,Hermosillo,Sonora,Hermosillo,397
83243,Olivar,Fraccionamiento,Hermosillo,Sonora,Hermosillo,405
83243,Villa de los Corceles,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2886
83243,Las Provincias,Fraccionamiento,Hermosillo,Sonora,Hermosillo,6140
83243,El Chanate,Ranchería,Hermosillo,Sonora,,6431
83243,La Yeya,Ranchería,Hermosillo,Sonora,,6997
83243,Hotel Spa Temazcalli Eco,Equipamiento,Hermosillo,Sonora,,7136
83243,Santa Cecilia (Licona),Ranchería,Hermosillo,Sonora,,7600
83244,Concordia Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,243
83244,Concordia Armonia,Fraccionamiento,Hermosillo,Sonora,Hermosillo,351
83244,Los Choros (Predio Veintiuno),Ejido,Hermosillo,Sonora,,2889
83244,Maclasa (CAMSA),Ranchería,Hermosillo,Sonora,,7166
83245,Punta de Lago,Fraccionamiento,Hermosillo,Sonora,Hermosillo,4
83245,Los Lagos,Fraccionamiento,Hermosillo,Sonora,Hermosillo,511
83245,Nueva Galicia,Colonia,Hermosillo,Sonora,Hermosillo,534
83246,Mezquital del Oro,Colonia,Hermosillo,Sonora,Hermosillo,128
83246,Paseo del Sol,Colonia,Hermosillo,Sonora,Hermosillo,135
83246,Casa Grande Residencial I,Fraccionamiento,Hermosillo,Sonora,Hermosillo,442
83246,Casa Grande Residencial II,Fraccionamiento,Hermosillo,Sonora,Hermosillo,443
83246,Casa Grande Residencial III,Fraccionamiento,Hermosillo,Sonora,Hermosillo,444
83246,Condominio Hacienda Real,Fraccionamiento,Hermosillo,Sonora,Hermosillo,3197
83247,Flamingos,Fraccionamiento,Hermosillo,Sonora,Hermosillo,473
83247,Los Portales,Fraccionamiento,Hermosillo,Sonora,Hermosillo,516
83247,Llano Verde,Fraccionamiento,Hermosillo,Sonora,Hermosillo,520
83247,Vista del Lago,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2175
83247,Puerta Grande,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2176
83247,Oficinas Federales,Colonia,Hermosillo,Sonora,Hermosillo,2177
83247,Cataviña Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,3292
83248,Residencial de Anza,Colonia,Hermosillo,Sonora,Hermosillo,137
83249,Santa Fe,Colonia,Hermosillo,Sonora,Hermosillo,138
83249,Torre KYO Navarrete,Condominio,Hermosillo,Sonora,Hermosillo,271
83249,Villa Universitaria,Fraccionamiento,Hermosillo,Sonora,Hermosillo,310
83249,Campanario,Fraccionamiento,Hermosillo,Sonora,Hermosillo,438
83249,Capistrano Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,555
83249,Staus,Fraccionamiento,Hermosillo,Sonora,Hermosillo,580
83249,Seminario Residencial,Colonia,Hermosillo,Sonora,Hermosillo,1723
83249,Nazareo Residencial,Colonia,Hermosillo,Sonora,Hermosillo,2179
83249,Coronado Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2183
83249,Residencial Navarrete,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2248
83249,Montebello Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2320
83249,Alta California Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2456
83249,Terra Blanca Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2956
83249,Seminario Mayor,Equipamiento,Hermosillo,Sonora,Hermosillo,3247
83250,Las Granjas,Colonia,Hermosillo,Sonora,Hermosillo,139
83250,Los Arcos,Colonia,Hermosillo,Sonora,Hermosillo,140
83250,Palmar del Sol,Colonia,Hermosillo,Sonora,Hermosillo,141
83250,Real del Arco,Colonia,Hermosillo,Sonora,Hermosillo,142
83250,Metrocentro,Zona comercial,Hermosillo,Sonora,Hermosillo,255
83250,El Recodo,Colonia,Hermosillo,Sonora,Hermosillo,2754
83260,Centenario,Colonia,Hermosillo,Sonora,Hermosillo,143
83260,Prados del Centenario,Colonia,Hermosillo,Sonora,Hermosillo,146
83260,San Antonio,Colonia,Hermosillo,Sonora,Hermosillo,147
83260,Fuentes del Centenario,Colonia,Hermosillo,Sonora,Hermosillo,2718
83260,ISSSTESON Centenario,Colonia,Hermosillo,Sonora,Hermosillo,2719
83270,El Malecón,Colonia,Hermosillo,Sonora,Hermosillo,149
83270,La Mosca,Colonia,Hermosillo,Sonora,Hermosillo,150
83270,Las Palmas,Colonia,Hermosillo,Sonora,Hermosillo,151
83270,Proyecto Río Sonora,Zona industrial,Hermosillo,Sonora,Hermosillo,2764
83278,ISSSTESON Lux,Colonia,Hermosillo,Sonora,Hermosillo,152
83280,Cerro de la Cruz,Colonia,Hermosillo,Sonora,Hermosillo,13
83280,El Jito,Colonia,Hermosillo,Sonora,Hermosillo,154
83280,Emiliano Zapata,Colonia,Hermosillo,Sonora,Hermosillo,155
83280,Palo Verde,Colonia,Hermosillo,Sonora,Hermosillo,156
83280,Tiro Al Blanco,Colonia,Hermosillo,Sonora,Hermosillo,157
83280,Villa de Seris,Colonia,Hermosillo,Sonora,Hermosillo,158
83280,Villa Hermosa,Colonia,Hermosillo,Sonora,Hermosillo,159
83280,La Candelaria,Fraccionamiento,Hermosillo,Sonora,Hermosillo,253
83280,Finca Santa María,Fraccionamiento,Hermosillo,Sonora,Hermosillo,323
83280,Villa Sureña,Colonia,Hermosillo,Sonora,Hermosillo,1710
83280,El Mezquite,Colonia,Hermosillo,Sonora,Hermosillo,1711
83280,Solidaridad Vildosola,Colonia,Hermosillo,Sonora,Hermosillo,2161
83280,Colegio de Bachilleres,Equipamiento,Hermosillo,Sonora,Hermosillo,2162
83280,San Pablo,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2721
83280,Los Poetas,Colonia,Hermosillo,Sonora,Hermosillo,3282
83284,Santa Anita Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,222
83284,Quinta Esmeralda,Fraccionamiento,Hermosillo,Sonora,Hermosillo,231
83284,Las Peredas,Colonia,Hermosillo,Sonora,Hermosillo,247
83284,San Fermín,Fraccionamiento,Hermosillo,Sonora,Hermosillo,252
83284,Las Tres Reynas,Colonia,Hermosillo,Sonora,Hermosillo,291
83284,Casa Linda,Colonia,Hermosillo,Sonora,Hermosillo,445
83284,Costa del Sol,Fraccionamiento,Hermosillo,Sonora,Hermosillo,457
83284,Palo Verde Indeur los Olivos,Colonia,Hermosillo,Sonora,Hermosillo,514
83284,Nueva Esperanza,Colonia,Hermosillo,Sonora,Hermosillo,532
83284,Los Girasoles,Colonia,Hermosillo,Sonora,Hermosillo,1713
83284,Hacienda los Alcatraces,Colonia,Hermosillo,Sonora,Hermosillo,2159
83284,Hacienda los Lirios,Colonia,Hermosillo,Sonora,Hermosillo,2171
83284,Villas del Sur,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2749
83284,Agaves Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2953
83284,Quintas del Sol Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2954
83284,Los Olivos,Colonia,Hermosillo,Sonora,Hermosillo,3183
83284,Adolfo López Mateos,Colonia,Hermosillo,Sonora,Hermosillo,3221
83284,San Ramón (Hezaki Quihuis),Ranchería,Hermosillo,Sonora,,7569
83285,Las Minitas,Colonia,Hermosillo,Sonora,Hermosillo,162
83285,Florenza Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,169
83285,Montereal,Fraccionamiento,Hermosillo,Sonora,Hermosillo,224
83285,Mesaverde,Fraccionamiento,Hermosillo,Sonora,Hermosillo,225
83285,Oasis Solera,Fraccionamiento,Hermosillo,Sonora,Hermosillo,226
83285,El Alamo Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,258
83285,Nueva Ilusión,Colonia,Hermosillo,Sonora,Hermosillo,285
83285,Florenza Plus,Fraccionamiento,Hermosillo,Sonora,Hermosillo,303
83285,Stanza Florenza,Fraccionamiento,Hermosillo,Sonora,Hermosillo,325
83285,Parque Industrial Río Sonora Tetakawi,Zona industrial,Hermosillo,Sonora,Hermosillo,332
83285,Mar de Plata,Fraccionamiento,Hermosillo,Sonora,Hermosillo,385
83285,Arco Iris,Colonia,Hermosillo,Sonora,Hermosillo,431
83285,Hermosa Provincia,Colonia,Hermosillo,Sonora,Hermosillo,478
83285,San José de las Minitas,Colonia,Hermosillo,Sonora,Hermosillo,1709
83285,Cerrada de Minas,Colonia,Hermosillo,Sonora,Hermosillo,2164
83285,Real de Minas,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2166
83285,Oasis del Sol,Fraccionamiento,Hermosillo,Sonora,Hermosillo,3009
83285,Oasis Santa Fe,Fraccionamiento,Hermosillo,Sonora,Hermosillo,3010
83285,Oasis Solana,Fraccionamiento,Hermosillo,Sonora,Hermosillo,3024
83285,Quinta Real,Fraccionamiento,Hermosillo,Sonora,Hermosillo,3175
83285,Puerta Esmeralda,Fraccionamiento,Hermosillo,Sonora,Hermosillo,3177
83285,Ejido el Buey,Colonia,Hermosillo,Sonora,Hermosillo,3365
83285,Oasis Palmeira,Fraccionamiento,Hermosillo,Sonora,Hermosillo,3370
83285,Virgo [Proyectos y Construcciones],Ranchería,Hermosillo,Sonora,,6757
83285,Parcela de Nieves (Ramón Gálvez),Ranchería,Hermosillo,Sonora,,6775
83285,José Parra,Ranchería,Hermosillo,Sonora,,6787
83285,Campestre Nueva Ilusión,Ranchería,Hermosillo,Sonora,,7232
83285,Rosalío Parra,Colonia,Hermosillo,Sonora,,7350
83285,Unión de Ladrilleros Potrero de Bushuard,Ejido,Hermosillo,Sonora,,7746
83286,Tirocapes,Colonia,Hermosillo,Sonora,Hermosillo,163
83286,Cerro Apache,Colonia,Hermosillo,Sonora,Hermosillo,2165
83287,El Apache,Colonia,Hermosillo,Sonora,Hermosillo,164
83287,Nacameri,Colonia,Hermosillo,Sonora,Hermosillo,165
83287,San Ángel,Colonia,Hermosillo,Sonora,Hermosillo,166
83287,Alegranza Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,223
83287,Renaceres,Fraccionamiento,Hermosillo,Sonora,Hermosillo,240
83287,Valle San Francisco,Fraccionamiento,Hermosillo,Sonora,Hermosillo,245
83287,Áurea Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,248
83287,Ejido de Villa de Seris,Colonia,Hermosillo,Sonora,Hermosillo,261
83287,Monet,Fraccionamiento,Hermosillo,Sonora,Hermosillo,272
83287,Las Placitas,Colonia,Hermosillo,Sonora,Hermosillo,282
83287,Sorento Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,307
83287,Áurea Argento,Fraccionamiento,Hermosillo,Sonora,Hermosillo,308
83287,Praga,Fraccionamiento,Hermosillo,Sonora,Hermosillo,311
83287,Benevento,Fraccionamiento,Hermosillo,Sonora,Hermosillo,376
83287,Soneto Residencial,Fraccionamiento,Hermosillo,Sonora,Hermosillo,379
83287,Comarcas de Andalucía,Fraccionamiento,Hermosillo,Sonora,Hermosillo,393
83287,Paseo San Ángel,Fraccionamiento,Hermosillo,Sonora,Hermosillo,540
83287,Camino del Seri,Colonia,Hermosillo,Sonora,Hermosillo,1707
83287,Real del Carmen,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2167
83287,Residencial Pima,Colonia,Hermosillo,Sonora,Hermosillo,2168
83287,Los Tulipanes,Colonia,Hermosillo,Sonora,Hermosillo,2169
83287,Portal del Pitic,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2172
83287,Casa Real,Fraccionamiento,Hermosillo,Sonora,Hermosillo,2853
